id,width,length
5279,13.43996135,7.10304191
5280,0.065352133,45.87517483
5281,9.245579195,42.26019493
5282,73.76867065,40.40684609
5283,33.55404424,70.285631
5284,88.30754811,79.31111937
5285,9.272243148,19.30541769
5286,18.88239625,69.37372559
5287,5.856788403,95.22999594
5288,22.39202688,74.72727311
5289,83.2706698,51.32746077
5290,7.381030543,21.01458938
5291,5.594878907,19.98789736
5292,54.57574178,40.33470601
5293,78.16986857,12.76467973
5294,42.55622986,7.214725628
5295,73.93529196,35.19309151
5296,58.32697293,8.154314167
5297,62.96991593,34.92728952
5298,92.22953191,8.291053875
5299,81.10811136,89.12122959
5300,21.36196249,95.35881205
5301,90.44238947,11.25644977
5302,69.43836966,15.26743679
5303,67.42161967,38.74208582
5304,73.54868904,0.677456955
5305,41.07002602,77.50655941
5306,50.01036337,81.97690241
5307,8.674972574,58.56328491
5308,56.83029064,85.1827778
5309,63.32645818,1.492812315
5310,54.80878593,56.19039331
5311,89.11523221,7.214494926
5312,52.34241173,19.58801316
5313,7.741562915,26.56847145
5314,69.99963955,17.20644356
5315,8.264380746,73.56959103
5316,59.4775535,71.32133971
5317,93.30500676,98.1850629
5318,49.52006426,82.63339834
5319,38.93671654,24.41079628
5320,17.83513249,25.27219979
5321,76.90126621,81.27843482
5322,86.55432888,55.01476986
5323,27.77125897,89.78785214
5324,19.46765538,68.98791464
5325,0.679464213,16.27539226
5326,52.32108186,20.17850856
5327,53.887879,88.42680961
5328,9.981389078,82.06758325
5329,96.09559773,37.90032647
5330,49.8093553,38.28578851
5331,11.47061287,55.30899738
5332,48.74591675,15.83371122
5333,62.85495148,61.49906951
5334,86.81136493,59.47327384
5335,80.59426772,1.001410678
5336,99.67646631,1.352804304
5337,51.54459768,69.04491379
5338,59.14173007,80.32109017
5339,6.213292227,56.52849421
5340,22.10515314,91.29018746
5341,72.04652033,45.50200327
5342,78.32108542,51.28544067
5343,57.88730962,4.983615302
5344,46.13037694,95.59312904
5345,69.4232849,55.54799069
5346,78.58504379,82.01690406
5347,14.3919492,49.62726121
5348,99.97500429,50.47717492
5349,66.36619566,20.6112641
5350,70.25739893,49.11765364
5351,24.70706813,92.90970157
5352,64.81442274,32.88053624
5353,38.03155946,11.09832987
5354,95.57833225,19.81767601
5355,20.4995951,82.48342103
5356,56.01076863,15.71403349
5357,91.69182618,26.56474966
5358,28.39024488,18.01755523
5359,58.18299367,58.87890555
5360,15.35293451,60.02491797
5361,44.22926963,80.96183863
5362,74.86561112,42.95057031
5363,16.83525877,54.78869457
5364,39.10241194,37.66844915
5365,58.64480141,63.39053737
5366,25.7149414,84.03128734
5367,65.67630913,92.25343003
5368,52.27289565,60.77340326
5369,92.72010152,83.97902123
5370,30.31255503,84.26788011
5371,50.84068887,83.39133795
5372,24.32989612,59.13097016
5373,26.10197007,27.24658717
5374,94.1048794,74.56827458
5375,8.149224936,4.999402582
5376,18.37340756,47.37488493
5377,26.91005948,16.07026123
5378,79.41840358,69.77644331
5379,55.73104676,84.29763316
5380,5.832795059,85.60176593
5381,19.9894265,6.957244702
5382,7.496526051,3.622362949
5383,82.94458104,9.100479982
5384,86.12764141,16.51756296
5385,73.53339871,65.577399
5386,66.01329418,12.44653878
5387,68.75901046,50.44306161
5388,87.31063766,43.49692732
5389,68.65900844,91.19863073
5390,18.03147378,54.66995877
5391,10.53007954,63.67644633
5392,67.00262845,40.5751529
5393,32.72620769,4.067534053
5394,64.36365541,51.99327373
5395,41.30218754,42.85429141
5396,28.1311907,39.7482279
5397,77.53485373,3.116554149
5398,7.106354515,17.95732458
5399,32.87230754,91.32193885
5400,79.52696704,42.40052465
5401,35.26823173,78.1225711
5402,71.08954013,11.21589687
5403,65.3394246,26.9983392
5404,10.19410027,0.458373238
5405,66.83624312,65.89150716
5406,13.6345107,3.391581405
5407,61.95776805,88.13224691
5408,66.91310935,98.25170115
5409,96.91972865,91.10155111
5410,39.0114381,15.54531164
5411,53.82599717,80.78514131
5412,68.36620709,81.02327722
5413,32.90840959,86.29134464
5414,24.914867,14.36894035
5415,98.22500743,9.802924501
5416,54.95383303,5.634424854
5417,52.77457955,87.80843794
5418,78.61559297,52.55257631
5419,67.35132363,46.15044183
5420,23.93225529,71.41539599
5421,29.14330017,29.95515425
5422,24.30450466,32.28934927
5423,51.17586024,30.33802885
5424,6.874891458,74.59998513
5425,1.424321069,56.23499289
5426,93.58446628,32.433111
5427,49.18717613,1.675436616
5428,96.00252267,69.21957297
5429,91.00654973,8.862028395
5430,54.55130889,98.01343823
5431,32.2798795,11.37194074
5432,20.80167639,54.48949498
5433,96.5542774,11.22886762
5434,73.8078685,25.86421132
5435,28.86237914,48.09756663
5436,83.57941593,61.38742423
5437,64.43993989,90.31461034
5438,55.90119862,48.85655916
5439,20.36588792,68.6308781
5440,50.68257579,87.91280841
5441,99.86357836,22.96251799
5442,37.37463591,21.7202897
5443,92.69917403,27.62968295
5444,40.269079,10.54481622
5445,79.63172265,19.27533037
5446,16.36392201,13.10689514
5447,39.76961993,13.92620102
5448,69.12138112,18.68483708
5449,75.29018584,74.07465767
5450,86.7297433,97.44367509
5451,15.367706,98.72894965
5452,77.87491229,80.38136036
5453,5.296621898,24.81482226
5454,8.989344288,38.32974704
5455,84.59663835,35.46614927
5456,47.31748761,39.60782216
5457,87.15641801,8.825534917
5458,14.68725781,97.17761263
5459,25.30232642,98.12564785
5460,8.273321867,34.22783815
5461,33.8829064,68.56624103
5462,39.00776782,59.05506254
5463,65.13457871,68.57456864
5464,40.3827994,25.6072631
5465,80.21729527,46.77357773
5466,19.60123676,64.97325925
5467,22.70921039,15.19846512
5468,93.57117612,66.2664449
5469,84.67371587,18.37493473
5470,87.69179418,91.77333559
5471,44.14632031,48.40917164
5472,5.04913511,5.6733836
5473,78.15533134,31.07420579
5474,50.75739764,1.519267629
5475,28.4868428,79.07234887
5476,5.527103713,63.09840368
5477,35.40957789,86.04626105
5478,69.6974929,67.6389393
5479,3.059953625,44.28132491
5480,6.364506532,95.67922273
5481,75.99981584,23.13185065
5482,33.28221121,66.45726477
5483,27.9369432,94.02174727
5484,99.66614204,57.56471714
5485,60.42368331,31.98686182
5486,60.9911369,52.48970243
5487,55.95605396,64.64932287
5488,17.24805563,56.66847145
5489,61.52209063,70.3233709
5490,57.95082051,99.69270893
5491,73.62278744,79.00761187
5492,67.0339405,82.46894997
5493,93.19653623,97.7215206
5494,34.22795781,32.82486057
5495,55.21457937,5.205115184
5496,46.34377511,61.67219046
5497,63.82408642,89.29371863
5498,85.9773049,98.75371389
5499,54.50042785,49.52612986
5500,57.08771421,58.52901021
5501,59.41699982,16.11481189
5502,49.7077146,60.31811305
5503,9.705096066,33.66644089
5504,14.60035181,39.01826216
5505,47.13616456,90.83221949
5506,81.54877031,80.02474694
5507,12.13874649,57.0733008
5508,59.40569219,33.26774175
5509,56.65954684,20.71069647
5510,40.29516245,45.67360941
5511,8.656755444,14.17208108
5512,47.68755719,51.53372283
5513,85.15489814,68.22117568
5514,11.21213206,58.17410206
5515,96.24839037,11.33770333
5516,7.985934364,62.28923304
5517,81.97445128,56.08056408
5518,87.79116468,46.83552241
5519,63.28275499,46.06132822
5520,24.99450728,35.74120912
5521,31.11435793,55.42433251
5522,96.20641417,3.867781429
5523,58.8611922,49.45746855
5524,24.53964987,80.11859308
5525,19.53224095,71.31251152
5526,25.5318736,92.89521567
5527,25.28317311,58.26942249
5528,89.53225296,34.60574962
5529,93.08424976,86.46523372
5530,23.72620065,97.3538873
5531,78.92289179,39.45178271
5532,72.25797591,94.23568682
5533,70.94561205,52.82408254
5534,83.86639319,87.11877422
5535,80.83349749,83.87148506
5536,70.7564877,1.35720434
5537,75.2653543,22.39739689
5538,61.41805113,93.60676617
5539,98.50453839,36.69750754
5540,92.17699423,94.45035754
5541,14.80931122,27.99212889
5542,81.03724588,7.902230606
5543,77.80843376,91.74696674
5544,35.38772974,25.70720225
5545,13.77806646,93.28109758
5546,16.67293911,51.73547977
5547,57.67736995,48.09361204
5548,80.10951605,88.93476706
5549,53.7690051,72.99249711
5550,2.377912253,87.43087415
5551,99.97917863,25.29477385
5552,26.62378708,74.51544556
5553,94.36566834,5.7317322
5554,94.35731297,70.18410683
5555,97.21576717,6.514924352
5556,61.00902901,15.27589315
5557,14.16505875,54.86333683
5558,40.93785397,19.84490709
5559,57.48201802,48.14872897
5560,90.52844126,74.73388011
5561,88.73755561,16.86444134
5562,31.15437516,63.76210397
5563,22.00257891,4.869295926
5564,0.181934194,55.25198336
5565,71.22069917,6.702012914
5566,62.21751604,94.38608947
5567,11.69783615,30.55287587
5568,14.5045193,58.37360827
5569,29.73873215,76.9448815
5570,31.8281605,69.83481545
5571,1.11948665,31.93905239
5572,1.985221382,35.92657434
5573,41.43167405,97.97490787
5574,57.01967387,28.85040547
5575,11.19022976,75.22651073
5576,88.20193499,50.38294581
5577,45.0948681,79.05214575
5578,83.45472514,89.74238899
5579,2.964974944,50.91676845
5580,38.61301993,8.499032575
5581,10.92256857,82.75386351
5582,50.48850481,75.43412966
5583,89.46745942,34.15855286
5584,97.99066719,28.89058452
5585,97.56177236,15.02971581
5586,95.49150715,97.42138554
5587,65.66632226,20.72235863
5588,30.96786618,79.93970469
5589,50.80018242,30.39585024
5590,52.12563906,98.62539576
5591,59.78516776,72.3999659
5592,54.68430113,90.37278944
5593,54.09887699,24.28173271
5594,88.38132577,7.920442251
5595,36.14185547,88.44624998
5596,66.03534849,65.09341553
5597,48.65847546,32.68546831
5598,89.50903015,48.00555448
5599,67.2889288,89.23081621
5600,72.39448334,71.010743
5601,0.84475646,79.85229851
5602,49.26613085,81.19653564
5603,51.54851851,77.61706497
5604,96.0348513,18.95676035
5605,54.28335652,96.93290003
5606,41.47066836,26.65365562
5607,95.4586332,42.38347651
5608,70.77060745,48.11729821
5609,42.07206323,78.34328776
5610,64.33381937,94.94375183
5611,27.98841172,48.06786493
5612,57.81469083,5.991022304
5613,12.25610257,92.79028746
5614,97.78500383,38.84581153
5615,66.06215768,11.35376445
5616,59.87845499,25.66182506
5617,7.975562789,9.552451801
5618,81.99918263,20.34871207
5619,67.88306028,46.5915545
5620,61.11033914,39.23416287
5621,37.59483301,50.9785605
5622,51.28865927,10.65086309
5623,61.65898503,63.92020898
5624,37.27795643,10.10009703
5625,57.38690125,86.8745287
5626,84.72359585,86.71850104
5627,89.36937205,58.54727924
5628,11.15353675,38.46344468
5629,18.55305081,45.52115755
5630,50.15853207,18.00244373
5631,59.38577703,13.79032238
5632,5.399294427,62.86041386
5633,50.58988098,15.18651461
5634,48.23155175,36.96496917
5635,38.42926158,91.22714624
5636,15.70738058,95.90385837
5637,52.47738924,22.05475476
5638,98.05882844,52.9834618
5639,1.659236493,61.59083664
5640,75.29138251,60.03985496
5641,93.87584551,11.06937923
5642,95.05179216,22.1363719
5643,2.207829338,84.06687967
5644,43.50891781,1.04326331
5645,14.43446221,97.78916273
5646,96.98834913,82.02732204
5647,44.36935185,0.654845753
5648,50.12831999,15.31166242
5649,15.14546573,63.68658906
5650,38.06324245,1.334638961
5651,86.32319938,12.58690736
5652,69.30474764,40.58007712
5653,44.18541638,64.51818348
5654,25.60861084,52.07328966
5655,31.79659565,63.16084182
5656,63.33592447,98.51417954
5657,23.76343843,48.02740041
5658,81.1949737,66.60729317
5659,17.03070936,1.822651647
5660,97.91167805,94.80020031
5661,4.301205956,73.25041984
5662,85.0738132,28.45292957
5663,77.27705703,17.13454303
5664,22.49396044,26.83319596
5665,79.73367468,17.25221424
5666,25.9516558,76.27691954
5667,16.81295758,39.46293379
5668,79.64978363,89.53943939
5669,73.18417691,2.570625673
5670,11.47051782,95.22281117
5671,36.12818145,80.17476979
5672,31.26815221,7.463496049
5673,94.17708311,35.21334106
5674,30.42745636,39.626627
5675,94.96595223,49.29505416
5676,78.08684893,94.24535473
5677,0.520420851,33.08199523
5678,25.356558,32.53883704
5679,55.98085597,32.60892707
5680,86.5043759,88.21407587
5681,1.75954917,70.27956184
5682,88.09213234,69.41353777
5683,15.16895838,19.49634165
5684,18.34006392,36.58623991
5685,61.79578506,11.22649955
5686,20.65393914,85.38991071
5687,90.54315179,9.562787726
5688,61.62147215,47.26684447
5689,89.47604153,4.781843436
5690,32.32451272,46.57612817
5691,52.54146826,41.77880465
5692,88.27699319,19.65239363
5693,36.39592758,61.58935415
5694,9.102349265,23.47646547
5695,7.447653514,38.92422122
5696,54.33191553,85.07321667
5697,3.254876185,90.27958509
5698,45.8222588,65.05149732
5699,8.728483905,1.78460053
5700,27.01144139,40.0863197
5701,76.78270858,71.3401317
5702,26.5439302,38.82091671
5703,69.04207159,47.7856959
5704,4.794705869,19.27907525
5705,74.01382252,2.328966465
5706,80.22955045,50.80916095
5707,52.80538025,51.42939212
5708,2.335208947,63.94739703
5709,91.72694469,86.18989657
5710,97.18092169,76.29186441
5711,42.63158919,91.14612863
5712,79.97152845,42.15440593
5713,57.28764022,22.2325922
5714,27.19761526,82.88856706
5715,47.317197,50.89684132
5716,83.50485251,0.105055644
5717,33.64805325,9.247073377
5718,99.5575396,98.19034642
5719,36.32406107,59.34390459
5720,1.192374214,9.039212711
5721,31.41843224,51.69200363
5722,79.68313209,95.0435335
5723,27.434042,17.96792303
5724,33.26866227,15.10750308
5725,39.08798073,4.369782436
5726,62.968573,66.4981827
5727,28.92179656,47.54320705
5728,86.18501696,34.51353231
5729,28.33994164,43.47438976
5730,9.31668122,67.57923863
5731,17.24520992,97.07208626
5732,12.18648605,60.79638343
5733,67.90322737,99.03990699
5734,55.72011019,30.57068827
5735,74.05939825,91.64312546
5736,69.4899042,31.93685137
5737,77.45169066,74.44332161
5738,20.96931156,69.90246535
5739,51.59959196,88.06148217
5740,83.78631792,81.96886865
5741,30.85840905,23.067295
5742,94.87688914,11.07954083
5743,86.88997511,37.53772688
5744,41.92658097,43.69295214
5745,2.604802492,61.92660124
5746,4.763982598,28.65619893
5747,11.58752323,11.79767124
5748,4.069483139,50.97457633
5749,94.1940178,35.03792091
5750,95.00725816,24.60114983
5751,47.7550229,72.1702695
5752,19.90379697,86.03428104
5753,61.35792906,23.16572016
5754,15.67685805,1.872306597
5755,37.69564824,35.28353825
5756,68.06652088,62.48941217
5757,19.54562783,29.48965772
5758,79.45544093,72.9376412
5759,17.73271929,23.04407737
5760,66.20312319,15.46587369
5761,5.489519141,70.64439795
5762,63.24186261,8.97022579
5763,58.33426089,40.07174595
5764,7.037739685,47.29946227
5765,42.32675888,68.63569076
5766,49.73054747,36.23742615
5767,84.94097478,50.4360576
5768,28.00823242,1.574868686
5769,41.55672013,22.71558767
5770,77.5681318,21.29632128
5771,36.63990343,30.84721923
5772,88.22163112,24.65334578
5773,46.26478635,51.76837869
5774,99.46994704,19.10275182
5775,49.45989853,27.06615035
5776,98.02958863,85.25863592
5777,32.44743159,33.1959821
5778,31.74326605,6.917650237
5779,43.2398412,13.11884618
5780,67.99021928,21.02842413
5781,67.68283431,43.21182176
5782,5.887347078,33.43885167
5783,48.53390232,53.786296
5784,87.6548436,70.77046695
5785,7.861728355,20.96817987
5786,47.77711059,45.72756452
5787,68.82693639,67.89140841
5788,59.10266047,7.695505155
5789,13.15356878,65.62631516
5790,42.38651254,20.15233652
5791,89.22304591,22.43949293
5792,35.96062053,42.78246928
5793,93.11383886,56.78971386
5794,20.62693143,0.830081853
5795,27.145956,36.88719028
5796,66.95085924,27.19075475
5797,49.25482832,28.98916076
5798,67.72825656,10.98526533
5799,69.85004841,2.600314741
5800,74.25147599,37.18437311
5801,84.83422173,17.23808453
5802,88.77576506,42.01145385
5803,96.92256289,92.10740055
5804,61.73014499,57.25984934
5805,60.36095014,55.51773412
5806,69.40772455,66.95832553
5807,8.091401777,90.03032365
5808,49.56029581,27.94390971
5809,42.38328413,45.31867979
5810,7.715827174,1.904309989
5811,99.25446756,29.81009081
5812,98.91793805,38.79719985
5813,45.96027601,11.19913706
5814,98.39418605,69.06814962
5815,30.01282009,75.50200291
5816,83.39206761,62.44156916
5817,64.04157629,39.14131168
5818,35.31722665,2.978693692
5819,66.26626574,11.14276295
5820,20.87688623,95.86649468
5821,91.4297206,68.91017897
5822,24.21806057,64.50713962
5823,33.20945451,84.99727727
5824,8.212441809,58.4852575
5825,80.86131172,35.52728277
5826,10.66817407,50.48150355
5827,52.96805805,50.41308291
5828,25.47012823,29.64880788
5829,68.75948017,14.39998817
5830,68.08115793,65.36257931
5831,25.67652442,59.359167
5832,91.3854413,55.21420176
5833,41.67689016,84.72017983
5834,86.17927927,83.65219168
5835,32.86654133,63.41429294
5836,54.8641513,32.7222372
5837,21.81086729,88.92272911
5838,28.72503324,76.84244731
5839,9.30299723,58.30949759
5840,76.57582532,8.664813843
5841,58.36477539,96.34803297
5842,15.77638627,47.31660133
5843,31.31550839,64.06336675
5844,89.50458383,26.7153715
5845,53.88161194,21.45333751
5846,1.051197518,64.07975322
5847,72.50991354,70.96641793
5848,52.78238107,49.01937111
5849,53.29230739,88.14317828
5850,92.69907829,28.48459397
5851,34.40553462,92.69455341
5852,2.589818693,87.90106527
5853,58.3511381,13.02515516
5854,78.39087708,63.78839406
5855,25.21775628,95.02515572
5856,48.65735347,74.7677464
5857,61.98829552,59.63719696
5858,74.53838734,82.28447641
5859,44.50066551,56.59223859
5860,31.77639944,41.41603756
5861,79.12417255,64.79122236
5862,79.49309354,98.00177875
5863,22.55766491,96.76800942
5864,76.68718771,31.99650886
5865,23.51057419,26.61701159
5866,59.27628018,42.53909863
5867,66.07616751,14.04318643
5868,66.42527406,26.54601824
5869,92.17734374,4.866640925
5870,85.16944438,12.50986767
5871,60.42100336,90.34478222
5872,40.63148065,7.428928173
5873,73.25715334,17.32752948
5874,51.04953438,85.53474476
5875,54.89811204,37.00044749
5876,57.20737574,2.409429599
5877,83.98137467,52.17110619
5878,38.22790728,4.676988477
5879,35.93138048,23.37123536
5880,70.39723629,99.83711535
5881,73.84408275,90.5574382
5882,30.9294703,60.2646272
5883,38.20993528,36.67783962
5884,91.8884548,32.52363981
5885,54.64820881,99.08974335
5886,60.34659559,80.96559889
5887,72.39225967,33.06683512
5888,49.1630842,43.55627256
5889,83.45759334,33.40016471
5890,41.94232637,97.52406662
5891,61.44075605,36.49720805
5892,15.51349614,57.72377227
5893,78.57942105,64.63434729
5894,10.16133041,80.25710533
5895,58.66608723,25.72679059
5896,29.60603281,43.7181505
5897,25.31806029,23.60801979
5898,39.92747275,45.54761445
5899,56.78708047,2.177725329
5900,42.00634875,34.47548823
5901,98.14644813,86.22682961
5902,54.03091904,60.87665446
5903,98.09088114,26.01982757
5904,28.15045057,20.36531091
5905,11.4768865,78.40605594
5906,84.88528423,0.948524429
5907,66.33246873,49.92661527
5908,74.23287282,58.16078604
5909,99.85982817,90.05093159
5910,59.79064513,89.08966407
5911,88.99937009,35.48741053
5912,44.07382427,77.52356517
5913,35.5364801,81.39554914
5914,62.79395543,74.60948012
5915,14.19901854,79.20879111
5916,81.14769267,82.93414184
5917,76.7104764,83.26290546
5918,43.31180416,84.69936677
5919,61.89926058,45.92688134
5920,57.43768117,73.62654558
5921,94.70612821,59.37818799
5922,95.15173848,33.08945006
5923,16.45767965,73.28343138
5924,51.12950959,99.40178949
5925,0.724821569,81.54122388
5926,80.69557152,54.06834767
5927,62.83636704,40.52636462
5928,24.43208754,68.49618008
5929,97.31213174,28.92499489
5930,64.3990421,55.16280051
5931,95.65854309,85.65258697
5932,31.91751133,57.52846812
5933,66.66320768,3.924670983
5934,7.627062416,52.86464402
5935,21.60903834,94.14279428
5936,5.20211042,52.07155214
5937,66.9862721,53.54290712
5938,84.93130464,66.00647705
5939,78.74246937,35.32198845
5940,19.0547154,37.44989115
5941,76.63664572,28.77831563
5942,82.1358026,32.72529343
5943,86.3634268,17.35345234
5944,22.30596589,64.92022324
5945,93.14410093,84.06639881
5946,10.86769976,44.96783947
5947,28.69786014,6.573086983
5948,33.59311375,0.363568568
5949,93.59407712,39.20102937
5950,11.17874262,26.3926734
5951,13.59330049,27.5327007
5952,37.87876335,95.47675508
5953,20.41552405,62.26182153
5954,48.40936508,14.23248872
5955,75.24739504,79.73255739
5956,9.769089496,81.29145767
5957,65.73540025,24.57018547
5958,11.22395337,5.5942951
5959,5.8550651,62.18123182
5960,93.67093029,44.20931511
5961,54.9940307,29.19786123
5962,76.3862903,2.427227503
5963,96.57550421,21.45130663
5964,45.82101763,33.5336606
5965,29.23023372,30.74285747
5966,5.107207459,4.489723382
5967,7.534654581,44.31107254
5968,10.99772933,0.41619035
5969,78.81048907,97.30966704
5970,66.33713897,52.38717072
5971,11.13386439,26.93798152
5972,8.483511057,28.08273638
5973,21.17333711,14.38996242
5974,76.11961303,40.36475269
5975,15.75085882,90.05811147
5976,76.01956194,42.03945815
5977,28.07886104,95.78561179
5978,33.79757426,95.36230916
5979,93.17551036,83.00629785
5980,76.39038715,50.0156923
5981,90.98256845,79.00868559
5982,26.14698805,63.72328457
5983,28.85126024,93.65439172
5984,99.06063049,13.50029859
5985,99.2035077,38.89544164
5986,17.50027492,68.5320963
5987,18.02909752,57.72230895
5988,55.18369702,48.68380252
5989,50.54026778,65.57514821
5990,94.30168313,14.67797154
5991,15.4957522,39.59806485
5992,21.93662669,41.63418026
5993,22.95074821,40.70769982
5994,63.06487772,60.83405453
5995,27.64748563,51.19107329
5996,58.93443192,78.10618493
5997,35.0142657,99.4715169
5998,63.63913384,94.54402211
5999,40.67397007,72.84545438
6000,71.3477677,28.12425795
6001,44.23834213,66.14032133
6002,55.55030846,70.96855127
6003,52.82982339,33.14288136
6004,60.97010484,31.28229067
6005,53.67842158,35.21637195
6006,16.86414041,75.12586103
6007,19.53917404,18.57746938
6008,52.84071912,98.57059059
6009,85.20211967,97.98042629
6010,67.17425234,89.39631226
6011,29.4443582,1.756435659
6012,7.340570778,4.501383112
6013,48.46225611,68.50859148
6014,75.6856098,8.022987663
6015,39.77052535,30.64272867
6016,71.47860014,58.82021332
6017,95.36131825,32.83080702
6018,29.76425747,73.53666533
6019,1.621452963,51.40570847
6020,17.43757546,38.67763883
6021,75.964906,15.67261281
6022,72.01532677,55.31116184
6023,70.82854618,17.95324984
6024,90.91161821,54.50622589
6025,45.00474653,17.30751039
6026,32.66237304,20.48726025
6027,6.105250546,15.30062503
6028,53.86237538,79.50930247
6029,95.20455343,51.25573469
6030,14.45209931,23.56199171
6031,83.1178327,94.95652721
6032,95.9982198,97.02113333
6033,18.03830696,48.80973157
6034,27.97611694,23.88976849
6035,57.2952595,79.95433484
6036,50.59448387,36.10892776
6037,2.546779813,58.24039014
6038,90.6168706,86.73702193
6039,51.68292315,89.95663801
6040,1.881374847,84.61962635
6041,29.96796803,66.69933189
6042,30.05136043,3.238135212
6043,77.98724875,84.67780244
6044,93.01541287,64.73935265
6045,26.9208696,63.02410067
6046,50.15512582,90.34310771
6047,13.13562378,61.03820109
6048,96.92628214,32.5573565
6049,59.59382363,80.04907424
6050,10.0112286,95.96982632
6051,84.44270356,24.04768162
6052,63.30424417,87.10585195
6053,75.60267769,98.25382585
6054,97.58388145,53.28844916
6055,99.4509681,37.27604367
6056,44.95689233,62.09637385
6057,22.77183949,21.06427423
6058,38.1228314,1.920202983
6059,28.67983804,44.04639999
6060,41.0190386,27.37393468
6061,55.22514533,23.17731864
6062,77.97105936,69.22291894
6063,47.553895,32.06825641
6064,55.42412206,13.34638885
6065,54.58843313,73.43202496
6066,68.90705757,72.02405668
6067,99.46926498,20.52160911
6068,28.0433192,25.27314943
6069,25.45350976,71.32074241
6070,97.64696971,28.65047939
6071,45.31726153,10.75252415
6072,21.85122173,27.2138169
6073,15.43825084,2.648686755
6074,11.01821414,79.21641846
6075,96.32511819,15.3464127
6076,28.44261253,66.63165422
6077,55.42217028,18.71763527
6078,31.06406874,6.318272669
6079,61.46801694,70.5264041
6080,17.12717267,18.02755105
6081,5.037497662,55.03276295
6082,15.76443053,58.34878356
6083,87.03846008,88.79597053
6084,53.49816856,48.53423443
6085,23.63418307,54.47132954
6086,6.834197626,72.54883331
6087,37.02513535,85.03696197
6088,41.22463317,62.49999169
6089,35.44432091,74.28572249
6090,90.39830377,76.65993583
6091,54.09267257,73.84586527
6092,4.752506974,73.96502766
6093,8.60512249,57.24895619
6094,17.22898204,90.2867669
6095,4.018928674,28.87600243
6096,63.17556393,30.45652734
6097,75.15892571,42.43736234
6098,92.21058638,29.46685806
6099,85.57735811,15.50334298
6100,82.38099203,10.38526412
6101,37.17636073,63.2517362
6102,10.57844222,31.72873046
6103,7.143574643,0.049837015
6104,62.66714952,34.26250545
6105,31.72391592,31.23348211
6106,79.00248559,84.07996269
6107,33.88974627,12.75017767
6108,50.59473078,1.659009705
6109,75.51078882,2.364955082
6110,95.53509584,99.0683024
6111,82.51898916,37.12841957
6112,82.373437,46.93827082
6113,5.040901389,34.12518577
6114,92.0258728,68.17960641
6115,29.55769827,17.96087075
6116,78.75231284,8.531434734
6117,79.45202177,97.22452023
6118,65.29950229,61.04937282
6119,78.84295574,35.57301205
6120,23.65121743,13.32960098
6121,6.689754165,83.52013005
6122,6.743259918,63.17411138
6123,52.51335531,19.8228248
6124,63.18481512,95.9567638
6125,78.67108636,88.41961766
6126,12.47747295,1.293151588
6127,51.5616652,91.69178762
6128,28.3666181,22.1975006
6129,70.88521718,19.03771123
6130,1.205168453,22.55363673
6131,17.66370489,68.88965408
6132,58.46045484,66.96641747
6133,81.89665745,22.64842908
6134,14.63629577,24.80502067
6135,43.81829685,60.13852333
6136,61.55816632,79.69649391
6137,50.44929475,97.64138662
6138,81.63192413,38.06920701
6139,12.86965336,14.8431421
6140,81.969484,80.50584261
6141,95.59186838,43.16314803
6142,99.39840197,84.05928212
6143,33.98167446,90.80029532
6144,38.92111185,82.06524646
6145,14.63676465,85.14135325
6146,15.38768991,52.37843739
6147,25.62091372,2.222936724
6148,92.92636498,78.19665352
6149,53.89673325,93.1980826
6150,12.81524231,44.78982717
6151,34.39290313,66.70763578
6152,89.77145659,34.18502456
6153,88.28015895,73.86563795
6154,23.62666933,91.39115427
6155,29.92107339,23.12243485
6156,88.40412899,67.70137116
6157,67.51269978,72.20379962
6158,31.80267186,67.30612843
6159,17.75312736,37.15450195
6160,74.8630881,27.54199572
6161,5.85461757,30.41747581
6162,54.40234733,88.16857349
6163,10.54284659,35.84249016
6164,52.12968639,22.86892851
6165,62.13723694,32.19830201
6166,10.90907765,37.6075425
6167,56.7891316,7.846758494
6168,23.5706619,72.20617043
6169,21.37767307,60.19557169
6170,86.08183851,74.19980633
6171,44.63226735,49.41984459
6172,46.61783965,88.95003837
6173,5.241792038,80.39542876
6174,95.16658828,4.628649075
6175,1.656132429,5.198030602
6176,30.22844626,54.63938605
6177,12.06471139,1.832852091
6178,66.5065772,76.74771794
6179,13.71124269,93.32993625
6180,3.637349226,46.29144117
6181,64.6147692,31.56015865
6182,31.0940305,56.41400998
6183,68.44790006,5.277699809
6184,75.54915622,47.86933308
6185,56.32058449,80.19354958
6186,17.70522865,41.14688251
6187,72.24896022,95.22866304
6188,48.83484517,79.70258461
6189,47.00169693,77.92450831
6190,49.59079517,15.97242589
6191,45.37422896,35.73040438
6192,76.93605017,28.6724202
6193,56.02774749,58.21134848
6194,89.63342364,35.63999069
6195,28.14127242,56.97900859
6196,24.61658771,16.3961411
6197,23.96648821,4.534572877
6198,51.91955262,58.07835478
6199,79.38943133,27.50226616
6200,82.46020975,82.41127977
6201,44.09440496,15.1511583
6202,50.78006094,69.40315644
6203,41.47597165,27.66486479
6204,15.31497256,51.12650757
6205,12.39042726,21.87971192
6206,90.80383312,91.5966354
6207,42.94528276,60.62299521
6208,43.9337142,63.95972238
6209,45.62204097,28.90468586
6210,5.781075463,20.65654358
6211,90.73503209,91.10927726
6212,95.89268367,9.967167858
